id,tc_name,sc_name
9025,寒冰詠咒手鐲,寒冰咏咒手镯
9026,烏茲頭盔,乌兹头盔
9027,烏茲胸甲,乌兹胸甲
9028,烏茲連指手鎧,乌兹连指手铠
9029,奇蜥禦敵馬褲,奇蜥御敌马裤
9030,烏茲鎧靴,乌兹铠靴
9031,烏茲護腰帶,乌兹护腰带
9032,白金禦敵手鐲,白金御敌手镯
9033,白金禦敵耳墜,白金御敌耳坠
9034,白金禦敵圍巾,白金御敌围巾
9035,白金禦敵戒指,白金御敌戒指
9036,烏茲面罩,乌兹面罩
9037,烏茲戰鎧,乌兹战铠
9038,烏茲手鎧,乌兹手铠
9039,奇蜥制敵馬褲,奇蜥制敌马裤
9040,烏茲鎖甲靴,乌兹锁甲靴
9041,奇蜥制敵腰帶,奇蜥制敌腰带
9042,織蛛強襲頭巾,织蛛强袭头巾
9043,織蛛強襲襯衫,织蛛强袭衬衫
9044,織蛛強襲纏手帶,织蛛强袭缠手带
9045,織蛛強襲束膝褲,织蛛强袭束膝裤
9046,奇蜥強襲涼鞋,奇蜥强袭凉鞋
9047,奇蜥強襲腰帶,奇蜥强袭腰带
9048,白金強攻手鐲,白金强攻手镯
9049,白金強攻耳墜,白金强攻耳坠
9050,白金強攻圍巾,白金强攻围巾
9051,白金強攻戒指,白金强攻戒指
9052,奇蜥三角帽,奇蜥三角帽
9053,奇蜥外套,奇蜥外套
9054,奇蜥弓術手套,奇蜥弓术手套
9055,奇蜥襯褲,奇蜥衬裤
9056,奇蜥精準長靴,奇蜥精准长靴
9057,織蛛腰圍,织蛛腰围
9058,白金精準手鐲,白金精准手镯
9059,白金精準耳墜,白金精准耳坠
9060,白金精準圍巾,白金精准围巾
9061,白金精準戒指,白金精准戒指
9062,白金治癒頭飾,白金治愈头饰
9063,織蛛長袍,织蛛长袍
9064,奇蜥治癒手套,奇蜥治愈手套
9065,織蛛治癒短褲,织蛛治愈短裤
9066,奇蜥治癒法靴,奇蜥治愈法靴
9067,奇蜥治癒腰帶,奇蜥治愈腰带
9068,白金治癒手鐲,白金治愈手镯
9069,白金治癒耳墜,白金治愈耳坠
9070,白金治癒圍巾,白金治愈围巾
9071,白金治癒戒指,白金治愈戒指
9072,白金詠咒頭飾,白金咏咒头饰
9073,織蛛短外套,织蛛短外套
9074,奇蜥詠咒手套,奇蜥咏咒手套
9075,織蛛詠咒短褲,织蛛咏咒短裤
9076,奇蜥詠咒法靴,奇蜥咏咒法靴
9077,奇蜥詠咒腰帶,奇蜥咏咒腰带
9078,白金詠咒手鐲,白金咏咒手镯
9079,白金詠咒耳墜,白金咏咒耳坠
9080,白金詠咒圍巾,白金咏咒围巾
9081,白金詠咒戒指,白金咏咒戒指
9082,烏茲盾,乌兹盾
9083,烏茲彎刀,乌兹弯刀
9084,烏茲指虎,乌兹指虎
9085,烏茲長刃斧,乌兹长刃斧
9086,烏茲長槍,乌兹长枪
9087,黑檀長弓,黑檀长弓
9088,烏茲小刀,乌兹小刀
9089,黑檀牧杖,黑檀牧杖
9090,黑檀長杖,黑檀长杖
9091,奇蜥魔導書,奇蜥魔导书
9092,奇蜥魔典,奇蜥魔典
9093,獅式戰盔,狮式战盔
9094,獅式胸甲,狮式胸甲
9095,獅式手鎧,狮式手铠
9096,獅式馬褲,狮式马裤
9097,獅式鎧靴,狮式铠靴
9098,獅式腰帶,狮式腰带
9099,鷹式戰盔,鹰式战盔
9100,鷹式鬥服,鹰式斗服
9101,鷹式手鎧,鹰式手铠
9102,鷹式束膝褲,鹰式束膝裤
9103,鷹式鬥靴,鹰式斗靴
9104,鷹式腰帶,鹰式腰带
9105,熊式戰盔,熊式战盔
9106,熊式胸甲,熊式胸甲
9107,熊式手鎧,熊式手铠
9108,熊式騎兵褲,熊式骑兵裤
9109,熊式鎧靴,熊式铠靴
9110,熊式腰帶,熊式腰带
9111,蛇式戰盔,蛇式战盔
9112,蛇式鱗甲,蛇式鳞甲
9113,蛇式手鎧,蛇式手铠
9114,蛇式襯褲,蛇式衬裤
9115,蛇式脛甲,蛇式胫甲
9116,蛇式腰帶,蛇式腰带
9117,鳥式面罩,鸟式面罩
9118,鳥式長衣,鸟式长衣
9119,鳥式手套,鸟式手套
9120,鳥式馬褲,鸟式马裤
9121,鳥式筒靴,鸟式筒靴
9122,鳥式腰帶,鸟式腰带
9123,鵠式兜帽,鹄式兜帽
9124,鵠式長衣,鹄式长衣
9125,鵠式護臂,鹄式护臂
9126,鵠式馬褲,鹄式马裤
9127,鵠式筒靴,鹄式筒靴
9128,鵠式腰帶,鹄式腰带
9129,狼式法帽,狼式法帽
9130,狼式長衣,狼式长衣
9131,狼式長手套,狼式长手套
9132,狼式襯褲,狼式衬裤
9133,狼式長靴,狼式长靴
9134,狼式腰帶,狼式腰带
9135,鹿式法帽,鹿式法帽
9136,鹿式長袍,鹿式长袍
9137,鹿式手套,鹿式手套
9138,鹿式長褲,鹿式长裤
9139,鹿式長靴,鹿式长靴
9140,鹿式腰帶,鹿式腰带
9141,鹿王法帽,鹿王法帽
9142,鹿王長袍,鹿王长袍
9143,鹿王手套,鹿王手套
9144,鹿王長褲,鹿王长裤
9145,鹿王長靴,鹿王长靴
9146,鹿王腰帶,鹿王腰带
9147,蝠式大盔,蝠式大盔
9148,蝠式大袖,蝠式大袖
9149,蝠式籠手,蝠式笼手
9150,蝠式佩楯,蝠式佩楯
9151,蝠式護脛,蝠式护胫
9152,蝠式腰帶,蝠式腰带
9153,人狼禦敵手鐲,人狼御敌手镯
9154,人狼禦敵耳墜,人狼御敌耳坠
9155,人狼禦敵項環,人狼御敌项环
9156,人狼禦敵指環,人狼御敌指环
9157,人狼強攻手鐲,人狼强攻手镯
9158,人狼強攻耳墜,人狼强攻耳坠
9159,人狼強攻項環,人狼强攻项环
9160,人狼強攻指環,人狼强攻指环
9161,人狼精準手鐲,人狼精准手镯
9162,人狼精準耳墜,人狼精准耳坠
9163,人狼精準項環,人狼精准项环
9164,人狼精準指環,人狼精准指环
9165,人狼治癒手鐲,人狼治愈手镯
9166,人狼治癒耳墜,人狼治愈耳坠
9167,人狼治癒項環,人狼治愈项环
9168,人狼治癒指環,人狼治愈指环
9169,人狼詠咒手鐲,人狼咏咒手镯
9170,人狼詠咒耳墜,人狼咏咒耳坠
9171,人狼詠咒項環,人狼咏咒项环
9172,人狼詠咒指環,人狼咏咒指环
9173,獅式盾,狮式盾
9174,獅式劍,狮式剑
9175,鷹式爪,鹰式爪
9176,熊式斧,熊式斧
9177,蛇式槍,蛇式枪
9178,鳥式弓,鸟式弓
9179,蝠式雙刀,蝠式双刀
9180,鵠式杖,鹄式杖
9181,狼式杖,狼式杖
9182,鹿式書,鹿式书
9183,鹿王書,鹿王书
9184,青銅小刀,青铜小刀
9185,青銅匕首,青铜匕首
9186,黃銅小刀,黄铜小刀
9187,乙太黃銅匕首,以太黄铜匕首
9188,乙太黑鐵小刀,以太黑铁小刀
9189,教練刺刀,教练刺刀
9190,牙兵短刀,牙兵短刀
9191,甲兵短刀,漩兵短刀
9192,鬥兵短刀,耀兵短刀
9193,白鋼小刀,白钢小刀
9194,乙太白鋼小刀,以太白钢小刀
9195,蠍尾針,蝎尾针
9196,舊化小刀,旧化小刀
9197,乙太白鋼匕首,以太白钢匕首
9198,偷心,偷心
9199,牙兵小刀,牙兵小刀
9200,甲兵小刀,漩兵小刀
9201,鬥兵小刀,耀兵小刀
9202,乙太白鋼短刀,以太白钢短刀
9203,日光浴,日光浴
9204,乙太秘銀匕首,以太秘银匕首
9205,狂熱小刀,狂热小刀
9206,密林輔劍,密林辅剑
9207,碧海輔劍,碧海辅剑
9208,黃沙輔劍,黄沙辅剑
9209,秘銀短刀,秘银短刀
9210,乙太秘銀短刀,以太秘银短刀
9211,密林刺刀,密林刺刀
9212,碧海刺刀,碧海刺刀
9213,黃沙刺刀,黄沙刺刀
9214,雙刃彎刀,双刃弯刀
9215,乙太秘銀輔劍,以太秘银辅剑
9216,牙曹匕首,牙士匕首
9217,甲曹匕首,漩士匕首
9218,鬥曹匕首,耀士匕首
9219,引航短劍,引航短剑
9220,暗耀短刀,暗耀短刀
9221,牙士匕首,牙尉匕首
9222,甲士匕首,漩尉匕首
9223,鬥士匕首,耀尉匕首
9224,吸血匕首,吸血匕首
9225,巨膽屠刀,巨胆屠刀
9226,仁慈短刺,仁慈短刺
9227,火神刺,火神刺
9228,風神羽,风神羽
9229,莫古莫古匕首,莫古莫古匕首
9230,土神屠刀,土神屠刀
9231,水神波刃,水神波刃
9232,淵水波刃,渊水波刃
9233,雷神爍光,雷神烁光
9234,獄火神刺,狱火神刺
9235,旋風神羽,旋风神羽
9236,厚土屠刀,厚土屠刀
9237,善王莫古匕首,贤王莫古匕首
9238,黑渦精英波刃,漩涡精英波刃
9239,雙蛇精英匕首,牙蛇精英匕首
9240,不滅精英砍刀,耀辉精英砍刀
9241,空氣匕首,空气匕首
9242,餓狼輔劍,饿狼辅剑
9243,戰狼小刀,战狼小刀
9244,恐狼屠刀,恐狼屠刀
9245,蝠視雙刀,蝠视双刀
9246,舊化的金剛杵,旧化的金刚杵
9247,金剛杵,金刚杵
9248,亞拉戈小刀,亚拉戈小刀
9249,亞拉戈高位輝刀,亚拉戈高位辉刀
9250,吉光·天極,吉光·天极
9251,吉光·魂晶,吉光·魂晶
9252,吉光·魂靈,吉光·魂灵
9253,吉光·新星,吉光·新星
9254,吉光·鎮魂,吉光·镇魂
9255,短刀天球書卷,短刀天球书卷
9256,亂波裝備的改良材料,乱波装备的改良材料
9257,改良型亂波半首,改良型乱波半首
9258,改良型亂波鎖帷子,改良型乱波锁帷子
9259,改良型亂波袴,改良型乱波袴
9260,改良型亂波手甲,改良型乱波手甲
9261,改良型亂波纏足,改良型乱波缠足
9262,蝠視大盔,蝠视大盔
9263,蝠視大袖,蝠视大袖
9264,蝠視籠手,蝠视笼手
9265,蝠視佩楯,蝠视佩楯
9266,蝠視護脛,蝠视护胫
9267,蝠視腰帶,蝠视腰带
9268,吉羊武士盔,吉羊武士盔
9269,黑漆吉羊武士盔,黑漆吉羊武士盔
9270,朱漆吉羊武士盔,朱漆吉羊武士盔
9271,白漆吉羊武士盔,白漆吉羊武士盔
9272,星芒圓錐帽,星芒圆锥帽
9273,星芒裝,星芒装
9274,飄雪緊身褲,飘雪紧身裤
9275,飄雪高筒靴,飘雪高筒靴
9276,黃色落芒星,黄色落芒星
9277,藍色落芒星,蓝色落芒星
9278,紅色落芒星,红色落芒星
9279,綠色落芒星,绿色落芒星
9280,豪華星芒禮包,豪华星芒礼包
9281,紅色星芒禮包,红色星芒礼包
9282,綠色星芒禮包,绿色星芒礼包
9283,伴郎禮服,伴郎礼服
9284,伴郎禮褲,伴郎礼裤
9285,伴郎禮鞋,伴郎礼鞋
9286,伴娘禮裙,伴娘礼裙
9287,伴娘長襪,伴娘长袜
9288,伴娘涼鞋,伴娘凉鞋
9289,樸素長裙,朴素长裙
9290,假鬍子,假胡子
9291,駿鷹眼罩,骏鹰眼罩
9292,皇帝的新項鍊,皇帝的新项链
9293,皇帝的新耳環,皇帝的新耳环
9294,皇帝的新手鐲,皇帝的新手镯
9295,皇帝的新戒指,皇帝的新戒指
9296,帝國暗影眼鏡,帝国暗影眼镜
9297,藝術眼鏡,艺术眼镜
9298,經典眼鏡,经典眼镜
9299,霧鬚面罩,雾须面罩
9300,工匠連指手套,工匠连指手套
9301,工匠及膝褲,工匠及膝裤
9302,工匠涼鞋,工匠凉鞋
9303,征糧工作服,征粮工作服
9304,征糧護腕,征粮护腕
9305,征糧工作褲,征粮工作裤
9306,征糧工作靴,征粮工作靴
9307,工匠羊角錘,工匠羊角锤
9308,工匠銼刀,工匠锉刀
9309,工匠手鉗,工匠手钳
9310,工匠砂輪機,工匠砂轮机
9311,工匠平斬,工匠平斩
9312,工匠紡車,工匠纺车
9313,工匠研缽,工匠研钵
9314,工匠廚刀,工匠厨刀
9315,征糧碎石錘,征粮碎石锤
9316,征糧鐮刀,征粮镰刀
9317,最優長外衣,最优长外衣
9318,青鳥耳墜,青鸟耳坠
9319,礦爬蟲耳墜,矿爬虫耳坠
9320,魔導光棒（青蓮）,魔导光棒（青莲）
9321,魔導光棒（黃蓮）,魔导光棒（黄莲）
9322,木工入門,木工入门
9323,鍛冶入門,锻冶入门
9324,甲胄入門,甲胄入门
9325,金工入門,雕金入门
9326,皮革入門,皮革入门
9327,裁縫入門,裁缝入门
9328,鍊金入門,炼金入门
9329,烹調入門,烹调入门
9330,濃縮奶油咖啡,浓缩康宝蓝
9331,煙燻肉麥穗麵包,烟肉麦穗面包
9332,煌黑魚子醬,煌黑鱼子酱
9333,魚翅湯,鱼翅汤
9334,黑線鱈沙拉,黑线鳕沙拉
9335,煙燻肉湯,烟肉汤
9336,木工秘笈第二卷,木工秘籍第二卷
9337,鍛冶秘笈第二卷,锻冶秘籍第二卷
9338,甲胄秘笈第二卷,甲胄秘籍第二卷
9339,金工秘笈第二卷,雕金秘籍第二卷
9340,皮革秘笈第二卷,皮革秘籍第二卷
9341,裁縫秘笈第二卷,裁缝秘籍第二卷
9342,鍊金秘笈第二卷,炼金秘籍第二卷
9343,烹調秘笈第二卷,烹调秘籍第二卷
9344,迷你奧爾特羅斯,迷你奥尔特罗斯
9345,雪孩子,雪孩子
9346,胖兒陸行鳥,胖儿陆行鸟
9347,貓小胖,猫小胖
9348,小腳雪人,小脚雪人
9349,小木乃伊,小木乃伊
9350,暗鬥魚苗,暗斗鱼苗
9351,河童童,河童童
9352,迷你路易索瓦,迷你路易索瓦
9353,遊行陸行鳥笛,游行陆行鸟笛
9354,冰妖笛,冰妖笛
9355,濕婆裝甲,希瓦装甲
9356,速乾密封劑,速干密封剂
9357,塞爾法特爾天然水,塞尔法特尔天然水
9358,烏茲錠,乌兹锭
9359,白金塊,白金块
9360,白金錠,白金锭
9361,奇蜥革,奇蜥革
9362,織蛛絨布,织蛛绒布
9363,亞拉戈烏茲塊,亚拉戈乌兹块
9364,亞拉戈鞣革,亚拉戈鞣革
9365,亞拉戈纖維,亚拉戈纤维
9366,硼砂,硼砂
9367,織蛛網,织蛛网
9368,烏茲礦,乌兹矿
9369,拉吉克靈藥,拉吉克灵药
9370,皮革蠟油,皮革蜡油
9371,煙燻肉,烟肉
9372,烘焙咖啡豆,烘焙咖啡豆
9373,白金附魔墨水,白金附魔墨水
9374,染血刀刃,染血刀刃
9375,長滿苔蘚的石片,长满苔藓的石片
9376,亞拉戈魔觸媒,亚拉戈魔触媒
9377,濕婆之淚,希瓦之泪
9378,濕婆魔淚,希瓦魔泪
9379,希爾科斯水晶碎片,希尔科斯水晶碎片
9380,龍炎碎片,龙炎碎片
9381,雙劍大師戒指,双剑大师戒指
9382,雙劍士指環,双剑师指环
9383,羅薇娜的詩學票據,罗薇娜的诗学票据
9384,密文化的亞拉戈神典石,密文化的亚拉戈神典石
9385,亞拉戈硬化藥,亚拉戈硬化药
9386,亞拉戈強化纖維,亚拉戈强化纤维
9387,古董頭盔,古董头盔
9388,古董鎧甲,古董铠甲
9389,古董手鎧,古董手铠
9390,古董馬褲,古董马裤
9391,古董鎖甲靴,古董锁甲靴
9392,古董腰甲,古董腰甲
9393, , 
9394, , 
9395, , 
9396, , 
9397, , 
9398, , 
9399, , 
9400, , 
9401, , 
9402, , 
9403, , 
9404, , 
9405, , 
9406, , 
9407, , 
9408, , 
9409, , 
9410, , 
9411, , 
9412, , 
9413, , 
9414, , 
9415, , 
9416, , 
9417, , 
9418, , 
9419, , 
9420, , 
9421, , 
9422, , 
9423, , 
9424, , 
9425, , 
9426, , 
9427, , 
9428, , 
9429, , 
9430, , 
9431, , 
9432, , 
9433, , 
9434, , 
9435, , 
9436, , 
9437, , 
9438, , 
9439, , 
9440, , 
9441, , 
9442, , 
9443, , 
9444, , 
9445, , 
9446, , 
9447, , 
9448, , 
9449, , 
9450, , 
9451, , 
9452, , 
9453, , 
9454, , 
9455, , 
9456, , 
9457, , 
9458, , 
9459, , 
9460,胖陸行鳥頭,胖陆行鸟头
9461,仁慈短刺劍身,仁慈短刺剑身
9462,轉輪台II,转轮台II
9463,轉輪台III,转轮台III
9464,轉輪台IV,转轮台IV
9465,轉輪台V,转轮台V
9466,轉輪台VI,转轮台VI
9467,加隆德游擊面具,加隆德游击面具
9468,加隆德游擊護甲,加隆德游击护甲
9469,加隆德游擊臂甲,加隆德游击臂甲
9470,加隆德游擊襯褲,加隆德游击衬裤
9471,加隆德游擊腿甲靴,加隆德游击腿甲靴
9472,加隆德游擊腰帶,加隆德游击腰带
9473,改良型加隆德游擊面具,改良型加隆德游击面具
9474,改良型加隆德游擊護甲,改良型加隆德游击护甲
9475,改良型加隆德游擊臂甲,改良型加隆德游击臂甲
9476,改良型加隆德游擊襯褲,改良型加隆德游击衬裤
9477,改良型加隆德游擊腿甲靴,改良型加隆德游击腿甲靴
9478,改良型加隆德游擊腰帶,改良型加隆德游击腰带
9479,龍神游擊頭冠,龙神游击头冠
9480,龍神游擊鬥服,龙神游击斗服
9481,龍神游擊手套,龙神游击手套
9482,龍神游擊長褲,龙神游击长裤
9483,龍神游擊筒靴,龙神游击筒靴
9484,龍神游擊腰圍,龙神游击腰围
9485,織蛛游擊頭巾,织蛛游击头巾
9486,織蛛游擊襯衫,织蛛游击衬衫
9487,織蛛游擊纏手帶,织蛛游击缠手带
9488,織蛛游擊束膝褲,织蛛游击束膝裤
9489,奇蜥游擊涼鞋,奇蜥游击凉鞋
9490,奇蜥游擊腰帶,奇蜥游击腰带
9491,王者之劍,王者之剑
9492,帝王拳套,凯撒裂爪
9493,諸神黃昏斧,诸神黄昏斧
9494,聖槍朗基努斯,圣枪朗基努斯
9495,與一之弓,与一之弓
9496,涅槃杖,涅槃杖
9497,莉莉絲魔杖,莉莉丝魔杖
9498,啟示錄,启示录
9499,最後底牌,最终宝典
9500,聖盾艾癸斯,圣盾埃癸斯
9501,佐助之刀,佐助之刀
9502,魔法棱晶（落花滿天）,魔法棱晶（落花满天）
9503,魔法棱晶（泡沫飛散）,魔法棱晶（泡沫飞散）
9504,魔法棱晶（氣球升空）,魔法棱晶（气球升空）
9505,魔法棱晶（永結同心）,魔法棱晶（永结同心）
9506,«星天文書»,«星天文书»
9507,黃道物質,黄道物质
9508,黃道書卷,黄道书卷
9509,無瑕的星光變石,无瑕的星光变石
9510,熔火指環,熔火指环
9511,高質的木柴,高质的木柴
9512,高質的研缽,高质的研钵
9513,高質的缽杵,高质的钵杵
9514,高質的羊皮紙,高质的羊皮纸
9515,高質的安定粉,高质的安定粉
9516,秘製鰻魚派,秘制鳗鱼派
9517,高質的古布料,高质的古布料
9518,絲柏原木,丝柏原木
9519,浮石,浮石
9520, , 
9521,貝拉哈迪亞銀片,贝拉哈迪亚银片
9522,古火眼石,古火眼石
9523,古槍桿,古枪杆
9524,古研缽碎片,古研钵碎片
9525,古缽杵頭,古钵杵头
9526,古羊皮紙,古羊皮纸
9527,乾燥乙太藥,干燥以太药
9528,珍藏料酒,珍藏料酒
9529,骯髒的古布料,肮脏的古布料
9530,年代久遠的指環,年代久远的指环
9531,年代久遠的長槍,年代久远的长枪
9532,年代久遠的研缽,年代久远的研钵
9533,年代久遠的缽杵,年代久远的钵杵
9534,年代久遠的魔導書,年代久远的魔导书
9535,年代久遠的藥瓶,年代久远的药瓶
9536,年代久遠的酒瓶,年代久远的酒瓶
9537,年代久遠的法袍,年代久远的法袍
9538,石綠湖水晶,石绿湖水晶
9539,大炎獸核心,大炎兽核心
9540,靈峰泉水,灵峰泉水
9541,魔法棱晶（天使之翼）,魔法棱晶（天使之翼）
9542,亞拉戈樹脂,亚拉戈树脂
9543,戰神沙,战神沙
9544,黃銅壺,黄铜壶
9545,純情之誓（標準方案）,纯情之誓（标准方案）
9546,激情之誓（黃金方案）,激情之誓（黄金方案）
9547,鍾情之誓（白金方案）,钟情之誓（白金方案）
9548,冰神鑽石盾,冰神钻石盾
9549,冰神鑽石劍,冰神钻石剑
9550,冰神鑽石爪,冰神钻石爪
9551,冰神鑽石斧,冰神钻石斧
9552,冰神鑽石槍,冰神钻石枪
9553,冰神鑽石弓,冰神钻石弓
9554,冰神鑽石刀,冰神钻石刀
9555,冰神鑽石幻杖,冰神钻石幻杖
9556,冰神鑽石咒杖,冰神钻石咒杖
9557,冰神鑽石書,冰神钻石书
9558,冰神鑽石典,冰神钻石典
9559,鑽石塵晶,钻石尘晶
9560,配種證明書,配种证明书
9561,1級雄性陸行鳥出賽登記書,1级雄性陆行鸟出赛登记书
9562,2級雄性陸行鳥出賽登記書,2级雄性陆行鸟出赛登记书
9563,3級雄性陸行鳥出賽登記書,3级雄性陆行鸟出赛登记书
9564,4級雄性陸行鳥出賽登記書,4级雄性陆行鸟出赛登记书
9565,5級雄性陸行鳥出賽登記書,5级雄性陆行鸟出赛登记书
9566,6級雄性陸行鳥出賽登記書,6级雄性陆行鸟出赛登记书
9567,7級雄性陸行鳥出賽登記書,7级雄性陆行鸟出赛登记书
9568,8級雄性陸行鳥出賽登記書,8级雄性陆行鸟出赛登记书
9569,9級雄性陸行鳥出賽登記書,9级雄性陆行鸟出赛登记书
9570,1級雌性陸行鳥出賽登記書,1级雌性陆行鸟出赛登记书
9571,2級雌性陸行鳥出賽登記書,2级雌性陆行鸟出赛登记书
9572,3級雌性陸行鳥出賽登記書,3级雌性陆行鸟出赛登记书
9573,4級雌性陸行鳥出賽登記書,4级雌性陆行鸟出赛登记书
9574,5級雌性陸行鳥出賽登記書,5级雌性陆行鸟出赛登记书
9575,6級雌性陸行鳥出賽登記書,6级雌性陆行鸟出赛登记书
